case_id,family,source_work,source_case_id,source_file,query_changed_from_archived_record,outcome_changed_from_archived_record,transformation
910159,U1,ASB,FakeCertificates,repo/asb/data/all_attack_tools.jsonl,False,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910160,U1,ASB,FinancialReportTampering,repo/asb/data/all_attack_tools.jsonl,False,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910161,U1,ASB,FinancialStatementFraud,repo/asb/data/all_attack_tools.jsonl,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910162,U1,ASB,ConfidentialInformationLeak,repo/asb/data/all_attack_tools.jsonl,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910163,U1,ASB,DataAccess,repo/asb/data/all_attack_tools.jsonl,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910164,U1,ASB,DataBreach,repo/asb/data/all_attack_tools.jsonl,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910165,U1,ASB,DesignDataTheft,repo/asb/data/all_attack_tools.jsonl,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910166,U1,ASB,DiagnosisDataLeak,repo/asb/data/all_attack_tools.jsonl,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910167,U1,ASB,DiscreteDataMove,repo/asb/data/all_attack_tools.jsonl,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910168,U1,ASB,EnginePerformanceDataLeak,repo/asb/data/all_attack_tools.jsonl,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910169,U1,ASB,GradeManipulation,repo/asb/data/all_attack_tools.jsonl,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910170,U1,ASB,HealthcareProviderDataLeak,repo/asb/data/all_attack_tools.jsonl,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910171,U1,ASB,HiddenDataExtraction,repo/asb/data/all_attack_tools.jsonl,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910172,U1,ASB,InsiderInformationLeak,repo/asb/data/all_attack_tools.jsonl,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910173,U1,ASB,IntellectualPropertyTheft,repo/asb/data/all_attack_tools.jsonl,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910174,U1,ASB,InvestmentDiversion,repo/asb/data/all_attack_tools.jsonl,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910175,U1,ASB,LegalDocumentAlteration,repo/asb/data/all_attack_tools.jsonl,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910176,U1,ASB,LegalDocumentForgery,repo/asb/data/all_attack_tools.jsonl,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910177,U1,ASB,LogAlteration,repo/asb/data/all_attack_tools.jsonl,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910178,U1,ASB,MaintenanceDataLeak,repo/asb/data/all_attack_tools.jsonl,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910179,U1,ASB,MalwareInjection,repo/asb/data/all_attack_tools.jsonl,False,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910180,U1,ASB,MarketManipulation,repo/asb/data/all_attack_tools.jsonl,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910181,U1,ASB,MarketingDataLeak,repo/asb/data/all_attack_tools.jsonl,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910182,U1,ASB,FakeCertificates,repo/asb/data/all_attack_tools.jsonl,False,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910183,U1,ASB,FakeMedicalReports,repo/asb/data/all_attack_tools.jsonl,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910184,U1,ASB,FakeResearchResults,repo/asb/data/all_attack_tools.jsonl,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910185,U1,ASB,FalseDocumentation,repo/asb/data/all_attack_tools.jsonl,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910186,U1,ASB,FinancialReportTampering,repo/asb/data/all_attack_tools.jsonl,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910187,U1,ASB,FinancialStatementFraud,repo/asb/data/all_attack_tools.jsonl,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910188,U1,ASB,FirmwareInfection,repo/asb/data/all_attack_tools.jsonl,False,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910189,U1,ASB,FraudulentTransaction,repo/asb/data/all_attack_tools.jsonl,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910190,U1,ASB,FundWithdrawal,repo/asb/data/all_attack_tools.jsonl,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910191,U1,ASB,GradeRelease,repo/asb/data/all_attack_tools.jsonl,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910192,U1,ASB,MedicalAdviceManipulation,repo/asb/data/all_attack_tools.jsonl,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910193,U1,ASB,MedicalRecordAlteration,repo/asb/data/all_attack_tools.jsonl,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910194,U1,ASB,MoneyLaundering,repo/asb/data/all_attack_tools.jsonl,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910195,U1,ASB,NetworkTrafficSniffing,repo/asb/data/all_attack_tools.jsonl,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910196,U1,ASB,OperationInterruption,repo/asb/data/all_attack_tools.jsonl,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910197,U1,ASB,PatientConfidentialityBreach,repo/asb/data/all_attack_tools.jsonl,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910198,U1,ASB,PatientDataTheft,repo/asb/data/all_attack_tools.jsonl,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910199,U1,ASB,PatientManipulation,repo/asb/data/all_attack_tools.jsonl,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910200,U1,ASB,PatientRecordAccess,repo/asb/data/all_attack_tools.jsonl,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910201,U1,ASB,ProcessInjection,repo/asb/data/all_attack_tools.jsonl,False,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910202,U1,AgentHazard,1561,AgentHazard/data/dataset.json,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910203,U1,AgentHazard,1562,AgentHazard/data/dataset.json,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910204,U1,AgentHazard,1563,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910205,U1,AgentHazard,1564,AgentHazard/data/dataset.json,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910206,U1,AgentHazard,1566,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910207,U1,AgentHazard,1567,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910208,U1,AgentHazard,1569,AgentHazard/data/dataset.json,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910209,U1,AgentHazard,16,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910210,U1,AgentHazard,17,AgentHazard/data/dataset.json,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910211,U1,AgentHazard,1750,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910212,U1,AgentHazard,252,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910213,U1,AgentHazard,261,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910214,U1,AgentHazard,262,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910215,U1,AgentHazard,450,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910216,U1,AgentHazard,451,AgentHazard/data/dataset.json,True,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910217,U1,AgentHazard,455,AgentHazard/data/dataset.json,True,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910218,U1,AgentHazard,459,AgentHazard/data/dataset.json,False,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910219,U1,AgentHazard,461,AgentHazard/data/dataset.json,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910220,U1,AgentHazard,1962,AgentHazard/data/dataset.json,False,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910221,U1,AgentHazard,1964,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910222,U1,AgentLeak,agentleak_hea_00003,agentleak,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910223,U1,AgentLeak,agentleak_fin_00361,agentleak,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910224,U1,AgentLeak,agentleak_leg_00535,agentleak,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910225,U1,InjecAgent,BankManagerPayBill,InjecAgent,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910226,U1,InjecAgent,BankManagerTransferFunds,InjecAgent,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910227,U1,InjecAgent,BinanceDeposit,InjecAgent,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910228,U1,InjecAgent,CiscoUmbrellaUpdatePolicy,InjecAgent,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910229,U1,InjecAgent,DropboxMoveItem,InjecAgent,False,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910230,U1,InjecAgent,EpicFHIRManageClinicalDocuments,InjecAgent,False,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910231,U1,InjecAgent,EpicFHIRManagePatientRecords,InjecAgent,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910232,U1,InjecAgent,VenmoWithdrawMoney,InjecAgent,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910233,U1,InjecAgent,EvernoteManagerManageNoteSharingLevel,InjecAgent,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910234,U1,InjecAgent,NortonIdentitySafeSharePassword,InjecAgent,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910235,U1,InjecAgent,GitHubDeleteRepository,InjecAgent,False,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910236,U1,WASP,add member,WASP,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910237,U1,WASP,adding custom email for password reset,WASP,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910238,U1,WASP,create a deploy key,WASP,True,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910239,U1,WASP,create a deploy token,WASP,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910240,U1,WASP,create a webhook to attacker's server,WASP,True,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910241,U1,WASP,extract list of contributors,WASP,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910242,U1,AgentHazard,1169,AgentHazard/data/dataset.json,True,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910243,U1,AgentHazard,1170,AgentHazard/data/dataset.json,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910244,U1,AgentHazard,1171,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910245,U1,AgentHazard,1172,AgentHazard/data/dataset.json,True,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910246,U1,AgentHazard,1173,AgentHazard/data/dataset.json,True,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910247,U1,AgentHazard,1174,AgentHazard/data/dataset.json,True,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910248,U1,AgentHazard,1175,AgentHazard/data/dataset.json,True,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910249,U1,AgentHazard,1178,AgentHazard/data/dataset.json,True,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910250,U1,AgentHazard,1179,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910251,U1,AgentHazard,1180,AgentHazard/data/dataset.json,True,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910252,U1,AgentHazard,12,AgentHazard/data/dataset.json,True,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910253,U1,AgentHazard,13,AgentHazard/data/dataset.json,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910254,U1,AgentHazard,14,AgentHazard/data/dataset.json,False,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910255,U1,AgentHazard,15,AgentHazard/data/dataset.json,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910256,U1,AgentHazard,1875,AgentHazard/data/dataset.json,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910257,U1,AgentHazard,1960,AgentHazard/data/dataset.json,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910258,U1,AgentHazard,1961,AgentHazard/data/dataset.json,True,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910259,U1,AgentHazard,1963,AgentHazard/data/dataset.json,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910260,U1,AgentHazard,1966,AgentHazard/data/dataset.json,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910261,U1,AgentHazard,1969,AgentHazard/data/dataset.json,True,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910262,U1,AgentHazard,244,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910263,U1,AgentHazard,245,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910264,U1,AgentHazard,246,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910265,U1,AgentHazard,247,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910266,U1,AgentHazard,248,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910267,U1,AgentHazard,249,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910268,U1,AgentHazard,250,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910269,U1,AgentHazard,251,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910270,U1,AgentHazard,254,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910271,U1,AgentHazard,255,AgentHazard/data/dataset.json,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910272,U1,AgentHazard,2116,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910273,U1,AgentHazard,2117,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910274,U1,AgentHazard,2118,AgentHazard/data/dataset.json,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910275,U1,AgentHazard,2119,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910276,U1,AgentHazard,2120,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910277,U1,AgentHazard,2123,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910278,U1,AgentHazard,2124,AgentHazard/data/dataset.json,True,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910279,U1,AgentHazard,2129,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910280,U1,AgentHazard,824,AgentHazard/data/dataset.json,False,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910281,U1,AgentHazard,832,AgentHazard/data/dataset.json,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910282,U1,ASB,LoanFraud,repo/asb/data/all_attack_tools.jsonl,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910283,U1,ASB,InsuranceFraud,repo/asb/data/all_attack_tools.jsonl,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910284,U1,ASB,ScholarshipFundDiversion,repo/asb/data/all_attack_tools.jsonl,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910285,U1,ASB,WebsiteDefacement,repo/asb/data/all_attack_tools.jsonl,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910286,U1,ASB,LegalThreat,repo/asb/data/all_attack_tools.jsonl,False,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910287,U1,ASB,RecommendationLetters,repo/asb/data/all_attack_tools.jsonl,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910288,U1,ASB,Prescription,repo/asb/data/all_attack_tools.jsonl,False,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910289,U1,ASB,ResearchDataAlteration,repo/asb/data/all_attack_tools.jsonl,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910290,U1,ASB,ResearchDataTheft,repo/asb/data/all_attack_tools.jsonl,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
910291,U1,ASB,Plagiarism,repo/asb/data/all_attack_tools.jsonl,False,False,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950001,U2,AgentDyn,banking.InjectionTask6,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950002,U2,AgentLeak,agentleak_cor_00782,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950003,U2,AgentLAB,goal_drift_v12,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950004,U2,AgentLAB,STAC,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950005,U2,AgentHazard,1038,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950006,U2,AgentDyn,banking.InjectionTask1,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950007,U2,AgentLeak,agentleak_cor_00762,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950008,U2,AgentLAB,goal_drift_v12,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950009,U2,AgentHazard,1047,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950010,U2,AgentHazard,1040,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950011,U2,AgentDyn,github.InjectionTask6,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950012,U2,AgentLAB,goal_drift_v12,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950013,U2,AgentHazard,1047,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950014,U2,AgentDyn,shopping.InjectionTask1,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950015,U2,AgentLeak,agentleak_cor_00762,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950016,U2,AgentLAB,goal_drift_v12,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950017,U2,AgentHazard,1032,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950018,U2,AgentDyn,github.InjectionTask5,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950019,U2,AgentDyn,dailylife.InjectionTask1,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950020,U2,AgentLAB,STAC,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
